,UF,ACESSO_CEL,ACESSO_TABL,TEM_3G
102235,35,4.0,4.0,4.0
102236,35,4.0,4.0,4.0
102237,35,2.0,4.0,2.0
102238,35,2.0,4.0,2.0
102239,35,2.0,4.0,2.0
102240,35,2.0,2.0,2.0
102242,35,2.0,2.0,2.0
102243,35,2.0,2.0,2.0
102244,35,2.0,2.0,4.0
102246,35,2.0,4.0,2.0
102247,35,2.0,4.0,4.0
102248,35,2.0,2.0,4.0
102250,35,4.0,4.0,4.0
102251,35,2.0,4.0,2.0
102252,35,4.0,4.0,2.0
102253,35,2.0,4.0,2.0
102256,35,2.0,4.0,2.0
102262,35,2.0,4.0,2.0
102264,35,2.0,4.0,2.0
102266,35,2.0,4.0,2.0
102268,35,2.0,4.0,2.0
102269,35,2.0,4.0,4.0
102270,35,2.0,4.0,2.0
102271,35,2.0,4.0,4.0
102273,35,4.0,4.0,4.0
102277,35,4.0,4.0,4.0
102280,35,4.0,4.0,4.0
102283,35,2.0,2.0,4.0
102284,35,2.0,4.0,2.0
102286,35,4.0,2.0,4.0
102292,35,4.0,2.0,2.0
102294,35,2.0,2.0,2.0
102297,35,2.0,4.0,2.0
102300,35,2.0,4.0,4.0
102301,35,4.0,4.0,4.0
102310,35,2.0,2.0,4.0
102311,35,2.0,4.0,4.0
102312,35,2.0,4.0,2.0
102317,35,2.0,4.0,2.0
102319,35,4.0,4.0,4.0
102321,35,2.0,2.0,4.0
102322,35,2.0,4.0,2.0
102323,35,2.0,4.0,2.0
102327,35,4.0,4.0,4.0
102328,35,2.0,4.0,2.0
102329,35,2.0,4.0,4.0
102331,35,2.0,2.0,2.0
102332,35,2.0,4.0,4.0
102335,35,2.0,4.0,2.0
102338,35,2.0,4.0,2.0
102339,35,2.0,4.0,4.0
102346,35,2.0,4.0,4.0
102347,35,2.0,4.0,2.0
102348,35,2.0,4.0,4.0
102349,35,2.0,2.0,4.0
102350,35,2.0,4.0,2.0
102351,35,2.0,4.0,4.0
102352,35,4.0,4.0,4.0
102353,35,2.0,4.0,4.0
102356,35,2.0,2.0,4.0
102358,35,4.0,4.0,4.0
102359,35,4.0,4.0,4.0
102361,35,2.0,4.0,2.0
102364,35,2.0,4.0,2.0
102365,35,4.0,4.0,4.0
102369,35,2.0,2.0,4.0
102371,35,2.0,4.0,2.0
102372,35,2.0,4.0,2.0
102374,35,2.0,2.0,2.0
102376,35,2.0,4.0,2.0
102377,35,2.0,4.0,2.0
102378,35,2.0,4.0,2.0
102379,35,2.0,2.0,2.0
102380,35,2.0,4.0,4.0
102383,35,2.0,4.0,2.0
102384,35,2.0,4.0,2.0
102385,35,4.0,4.0,2.0
102386,35,2.0,4.0,2.0
102388,35,2.0,4.0,4.0
102389,35,2.0,4.0,2.0
102398,35,4.0,2.0,4.0
102400,35,4.0,4.0,2.0
102403,35,2.0,4.0,2.0
102404,35,2.0,4.0,2.0
102405,35,4.0,4.0,4.0
102408,35,4.0,4.0,4.0
102409,35,2.0,2.0,2.0
102410,35,2.0,4.0,4.0
102411,35,2.0,4.0,4.0
102412,35,2.0,4.0,4.0
102413,35,2.0,4.0,4.0
102414,35,2.0,4.0,4.0
102416,35,2.0,4.0,4.0
102417,35,2.0,2.0,4.0
102418,35,2.0,4.0,2.0
102419,35,4.0,4.0,4.0
102421,35,2.0,2.0,4.0
102422,35,4.0,4.0,4.0
102423,35,2.0,4.0,4.0
102424,35,4.0,4.0,4.0
102425,35,2.0,2.0,4.0
102428,35,4.0,4.0,4.0
102431,35,2.0,4.0,2.0
102432,35,2.0,2.0,2.0
102433,35,2.0,4.0,2.0
102434,35,2.0,4.0,2.0
102435,35,2.0,4.0,2.0
102436,35,4.0,4.0,4.0
102438,35,4.0,4.0,4.0
102441,35,4.0,4.0,4.0
102442,35,2.0,4.0,4.0
102443,35,2.0,4.0,4.0
102444,35,2.0,2.0,4.0
102445,35,2.0,4.0,4.0
102447,35,4.0,4.0,4.0
102448,35,4.0,4.0,4.0
102449,35,2.0,4.0,4.0
102454,35,2.0,4.0,2.0
102457,35,2.0,4.0,4.0
102459,35,4.0,4.0,4.0
102462,35,4.0,4.0,4.0
102464,35,2.0,2.0,2.0
102467,35,2.0,2.0,2.0
102468,35,2.0,2.0,4.0
102470,35,2.0,2.0,2.0
102473,35,4.0,4.0,4.0
102474,35,2.0,4.0,2.0
102475,35,2.0,2.0,4.0
102476,35,2.0,4.0,4.0
102478,35,4.0,4.0,4.0
102479,35,2.0,4.0,4.0
102480,35,2.0,4.0,2.0
102481,35,2.0,4.0,2.0
102482,35,2.0,2.0,2.0
102483,35,2.0,4.0,2.0
102484,35,4.0,2.0,4.0
102485,35,2.0,2.0,2.0
102486,35,4.0,4.0,4.0
102488,35,2.0,4.0,4.0
102489,35,2.0,2.0,4.0
102491,35,2.0,4.0,2.0
102492,35,2.0,4.0,4.0
102493,35,2.0,4.0,4.0
102494,35,2.0,2.0,4.0
102497,35,2.0,2.0,2.0
102498,35,2.0,2.0,2.0
102501,35,4.0,2.0,4.0
102502,35,4.0,4.0,4.0
102503,35,2.0,4.0,2.0
102504,35,4.0,4.0,4.0
102505,35,2.0,4.0,2.0
102506,35,2.0,2.0,2.0
102509,35,2.0,2.0,2.0
102511,35,2.0,4.0,2.0
102512,35,2.0,4.0,2.0
102515,35,4.0,4.0,4.0
102516,35,2.0,4.0,4.0
102519,35,4.0,4.0,4.0
102521,35,4.0,4.0,4.0
102522,35,4.0,4.0,4.0
102524,35,4.0,4.0,4.0
102526,35,4.0,4.0,4.0
102527,35,2.0,2.0,4.0
102528,35,2.0,4.0,4.0
102529,35,4.0,4.0,4.0
102533,35,4.0,4.0,4.0
102534,35,2.0,4.0,2.0
102535,35,4.0,4.0,4.0
102536,35,2.0,4.0,4.0
102537,35,2.0,4.0,4.0
102538,35,4.0,4.0,4.0
102540,35,2.0,2.0,4.0
102544,35,4.0,4.0,4.0
102546,35,2.0,4.0,2.0
102548,35,2.0,4.0,2.0
102549,35,2.0,4.0,2.0
102551,35,2.0,4.0,2.0
102553,35,2.0,4.0,2.0
102556,35,2.0,4.0,2.0
102560,35,2.0,2.0,4.0
102562,35,4.0,4.0,4.0
102564,35,2.0,4.0,4.0
102565,35,4.0,4.0,4.0
102568,35,2.0,2.0,2.0
102570,35,2.0,4.0,2.0
102571,35,2.0,2.0,2.0
102572,35,2.0,2.0,2.0
102574,35,2.0,4.0,2.0
102577,35,2.0,4.0,2.0
102578,35,2.0,4.0,2.0
102579,35,2.0,4.0,2.0
102581,35,4.0,4.0,4.0
102582,35,4.0,4.0,4.0
102583,35,2.0,4.0,2.0
102586,35,2.0,4.0,2.0
102587,35,2.0,4.0,2.0
102589,35,2.0,4.0,2.0
102591,35,4.0,4.0,4.0
102593,35,2.0,4.0,2.0
102594,35,2.0,4.0,4.0
102595,35,2.0,4.0,2.0
102596,35,2.0,2.0,4.0
102597,35,2.0,4.0,2.0
102598,35,2.0,4.0,2.0
102601,35,2.0,2.0,4.0
102603,35,2.0,4.0,2.0
102604,35,4.0,2.0,4.0
102605,35,2.0,4.0,2.0
102608,35,2.0,2.0,2.0
102609,35,2.0,2.0,2.0
102610,35,2.0,4.0,2.0
102611,35,2.0,4.0,2.0
102613,35,2.0,4.0,2.0
102614,35,2.0,4.0,2.0
102615,35,2.0,4.0,2.0
102616,35,2.0,4.0,2.0
102617,35,2.0,4.0,2.0
102618,35,4.0,4.0,4.0
102619,35,2.0,4.0,2.0
102620,35,4.0,4.0,4.0
102621,35,2.0,4.0,2.0
102622,35,2.0,2.0,2.0
102624,35,4.0,4.0,4.0
102625,35,4.0,4.0,4.0
102627,35,2.0,4.0,2.0
102628,35,2.0,2.0,2.0
102629,35,2.0,4.0,2.0
102630,35,2.0,4.0,2.0
102631,35,4.0,4.0,2.0
102632,35,4.0,4.0,4.0
102634,35,4.0,4.0,4.0
102637,35,2.0,2.0,2.0
102638,35,2.0,4.0,2.0
102640,35,2.0,4.0,2.0
102641,35,2.0,4.0,2.0
102642,35,2.0,4.0,2.0
102643,35,2.0,4.0,2.0
102645,35,2.0,2.0,2.0
102648,35,4.0,4.0,4.0
102649,35,2.0,4.0,2.0
102650,35,2.0,4.0,2.0
102651,35,2.0,4.0,2.0
102654,35,2.0,4.0,2.0
102655,35,2.0,4.0,2.0
102656,35,2.0,2.0,4.0
102661,35,4.0,4.0,2.0
102662,35,2.0,2.0,2.0
102665,35,2.0,4.0,2.0
102667,35,2.0,4.0,2.0
102669,35,2.0,2.0,4.0
102670,35,2.0,4.0,2.0
102678,35,2.0,4.0,2.0
102682,35,2.0,4.0,2.0
102684,35,4.0,4.0,2.0
102685,35,2.0,4.0,2.0
102687,35,2.0,4.0,4.0
102689,35,2.0,2.0,2.0
102694,35,2.0,4.0,4.0
102695,35,4.0,4.0,4.0
102698,35,2.0,4.0,2.0
102699,35,2.0,4.0,2.0
102701,35,2.0,4.0,2.0
102702,35,2.0,4.0,4.0
102703,35,2.0,4.0,4.0
102706,35,2.0,4.0,4.0
102707,35,2.0,4.0,2.0
102708,35,4.0,4.0,4.0
102709,35,2.0,4.0,2.0
102711,35,2.0,4.0,2.0
102712,35,2.0,4.0,2.0
102713,35,4.0,4.0,2.0
102714,35,2.0,4.0,2.0
102716,35,4.0,4.0,4.0
102717,35,2.0,2.0,4.0
102718,35,2.0,4.0,2.0
102725,35,4.0,4.0,4.0
102728,35,2.0,2.0,4.0
102730,35,2.0,4.0,4.0
102731,35,2.0,4.0,2.0
102732,35,4.0,4.0,4.0
102733,35,2.0,2.0,2.0
102734,35,4.0,4.0,4.0
102740,35,2.0,4.0,4.0
102744,35,4.0,4.0,4.0
102745,35,2.0,4.0,2.0
102746,35,2.0,4.0,4.0
102750,35,4.0,4.0,4.0
102751,35,2.0,2.0,4.0
102752,35,2.0,2.0,4.0
102753,35,4.0,4.0,4.0
102754,35,4.0,4.0,4.0
102756,35,2.0,4.0,2.0
102761,35,2.0,4.0,2.0
102765,35,2.0,2.0,4.0
102766,35,2.0,2.0,2.0
102767,35,4.0,4.0,4.0
102768,35,2.0,2.0,4.0
102769,35,2.0,2.0,2.0
102779,35,2.0,4.0,2.0
102787,35,2.0,4.0,4.0
102788,35,2.0,4.0,4.0
102794,35,4.0,2.0,4.0
102795,35,2.0,4.0,4.0
102796,35,4.0,4.0,4.0
102808,35,2.0,4.0,2.0
102809,35,2.0,4.0,2.0
102810,35,2.0,4.0,2.0
102811,35,2.0,2.0,2.0
102813,35,2.0,2.0,2.0
102814,35,2.0,2.0,2.0
102816,35,2.0,2.0,2.0
102817,35,2.0,2.0,2.0
102818,35,2.0,4.0,2.0
102822,35,2.0,2.0,2.0
102823,35,2.0,2.0,2.0
102824,35,2.0,2.0,2.0
102825,35,2.0,2.0,2.0
102826,35,2.0,2.0,2.0
102827,35,2.0,4.0,2.0
102828,35,2.0,2.0,2.0
102829,35,4.0,4.0,4.0
102830,35,2.0,2.0,2.0
102832,35,2.0,2.0,2.0
102833,35,2.0,4.0,2.0
102834,35,2.0,2.0,2.0
102835,35,2.0,2.0,2.0
102836,35,2.0,4.0,2.0
102837,35,2.0,2.0,2.0
102838,35,2.0,4.0,2.0
102839,35,4.0,4.0,4.0
102840,35,2.0,4.0,2.0
102841,35,2.0,2.0,2.0
102843,35,2.0,4.0,2.0
102844,35,2.0,2.0,2.0
102846,35,2.0,4.0,2.0
102847,35,2.0,2.0,2.0
102848,35,2.0,2.0,2.0
102850,35,2.0,4.0,2.0
102851,35,4.0,4.0,4.0
102852,35,2.0,4.0,2.0
102855,35,4.0,4.0,4.0
102856,35,2.0,4.0,2.0
102857,35,4.0,4.0,4.0
102862,35,2.0,4.0,2.0
102863,35,2.0,2.0,2.0
102864,35,2.0,4.0,4.0
102865,35,4.0,4.0,2.0
102866,35,4.0,4.0,4.0
102868,35,2.0,2.0,2.0
102869,35,2.0,4.0,2.0
102873,35,2.0,4.0,2.0
102874,35,2.0,4.0,2.0
102876,35,4.0,4.0,2.0
102878,35,2.0,4.0,2.0
102881,35,4.0,4.0,2.0
102882,35,2.0,4.0,2.0
102884,35,2.0,2.0,2.0
102886,35,4.0,4.0,4.0
102888,35,4.0,4.0,2.0
102889,35,2.0,4.0,2.0
102890,35,4.0,4.0,4.0
102892,35,2.0,4.0,2.0
102894,35,2.0,4.0,2.0
102895,35,2.0,4.0,2.0
102896,35,2.0,4.0,2.0
102897,35,2.0,2.0,2.0
102898,35,4.0,4.0,4.0
102899,35,2.0,2.0,2.0
102901,35,2.0,2.0,2.0
102902,35,2.0,4.0,2.0
102903,35,2.0,2.0,2.0
102905,35,2.0,4.0,2.0
102906,35,2.0,4.0,2.0
102907,35,2.0,4.0,2.0
102908,35,2.0,4.0,2.0
102909,35,2.0,4.0,2.0
102911,35,2.0,4.0,2.0
102912,35,4.0,4.0,4.0
102914,35,2.0,2.0,2.0
102917,35,4.0,4.0,4.0
102919,35,2.0,4.0,2.0
102920,35,2.0,4.0,2.0
102921,35,4.0,4.0,4.0
102923,35,2.0,2.0,2.0
102925,35,2.0,4.0,2.0
102927,35,2.0,4.0,2.0
102930,35,4.0,4.0,4.0
102931,35,4.0,4.0,4.0
102933,35,2.0,2.0,2.0
102934,35,4.0,4.0,4.0
102935,35,2.0,4.0,2.0
102936,35,2.0,4.0,2.0
102939,35,2.0,4.0,4.0
102940,35,2.0,4.0,2.0
102941,35,2.0,2.0,2.0
102942,35,2.0,2.0,2.0
102943,35,2.0,4.0,4.0
102944,35,2.0,2.0,2.0
102945,35,2.0,4.0,4.0
102946,35,2.0,4.0,4.0
102947,35,4.0,4.0,4.0
102948,35,4.0,2.0,2.0
102949,35,2.0,4.0,2.0
102950,35,4.0,4.0,4.0
102951,35,2.0,2.0,2.0
102953,35,4.0,4.0,4.0
102954,35,2.0,2.0,2.0
102955,35,2.0,2.0,2.0
102956,35,4.0,4.0,4.0
102957,35,2.0,4.0,2.0
102958,35,2.0,2.0,2.0
102959,35,2.0,2.0,2.0
102960,35,2.0,4.0,2.0
102962,35,2.0,4.0,2.0
102963,35,2.0,2.0,2.0
102964,35,2.0,2.0,2.0
102965,35,2.0,4.0,2.0
102967,35,2.0,2.0,2.0
102968,35,2.0,2.0,2.0
102969,35,2.0,4.0,2.0
102971,35,2.0,2.0,2.0
102972,35,2.0,2.0,2.0
102973,35,2.0,2.0,2.0
102974,35,2.0,2.0,2.0
102975,35,2.0,4.0,2.0
102976,35,4.0,4.0,4.0
102977,35,2.0,2.0,2.0
102978,35,2.0,2.0,2.0
102979,35,2.0,2.0,2.0
102981,35,2.0,2.0,2.0
102983,35,2.0,4.0,2.0
102986,35,2.0,2.0,2.0
102987,35,4.0,4.0,4.0
102988,35,2.0,4.0,2.0
102989,35,2.0,2.0,2.0
102990,35,2.0,4.0,2.0
102991,35,2.0,2.0,2.0
102993,35,2.0,2.0,2.0
102994,35,2.0,4.0,4.0
102995,35,2.0,4.0,2.0
102996,35,2.0,4.0,2.0
102997,35,2.0,4.0,2.0
102999,35,2.0,4.0,2.0
103000,35,2.0,4.0,2.0
103001,35,4.0,4.0,4.0
103002,35,4.0,4.0,4.0
103003,35,2.0,2.0,2.0
103004,35,4.0,4.0,4.0
103005,35,2.0,4.0,2.0
103006,35,4.0,4.0,4.0
103008,35,2.0,4.0,2.0
103009,35,2.0,2.0,2.0
103010,35,2.0,4.0,2.0
103011,35,2.0,4.0,2.0
103013,35,2.0,4.0,2.0
103015,35,2.0,4.0,2.0
103022,35,2.0,4.0,2.0
103024,35,2.0,4.0,2.0
103027,35,2.0,2.0,2.0
103028,35,2.0,4.0,2.0
103029,35,2.0,4.0,2.0
103030,35,2.0,2.0,2.0
103031,35,4.0,4.0,4.0
103032,35,2.0,2.0,2.0
103033,35,2.0,2.0,2.0
103034,35,2.0,4.0,2.0
103035,35,2.0,2.0,2.0
103036,35,2.0,4.0,2.0
103037,35,2.0,4.0,2.0
103038,35,2.0,4.0,2.0
103039,35,2.0,2.0,2.0
103041,35,2.0,2.0,2.0
103044,35,2.0,2.0,2.0
103045,35,2.0,2.0,2.0
103047,35,4.0,4.0,2.0
103048,35,2.0,2.0,2.0
103049,35,2.0,4.0,2.0
103050,35,2.0,4.0,4.0
103051,35,4.0,4.0,4.0
103053,35,2.0,2.0,2.0
103054,35,2.0,2.0,2.0
103055,35,2.0,4.0,4.0
103056,35,4.0,4.0,4.0
103057,35,2.0,4.0,4.0
103059,35,4.0,2.0,2.0
103060,35,2.0,4.0,2.0
103061,35,2.0,4.0,2.0
103062,35,4.0,4.0,4.0
103064,35,2.0,4.0,2.0
103065,35,2.0,4.0,4.0
103068,35,2.0,2.0,4.0
103069,35,2.0,4.0,2.0
103070,35,2.0,4.0,2.0
103072,35,2.0,4.0,4.0
103075,35,2.0,4.0,2.0
103078,35,4.0,4.0,4.0
103079,35,2.0,4.0,2.0
103080,35,2.0,4.0,4.0
103081,35,4.0,2.0,2.0
103082,35,2.0,4.0,2.0
103083,35,2.0,4.0,2.0
103085,35,2.0,4.0,2.0
103086,35,4.0,4.0,4.0
103087,35,2.0,4.0,4.0
103088,35,4.0,2.0,4.0
103090,35,2.0,2.0,2.0
103093,35,4.0,4.0,4.0
103097,35,4.0,4.0,4.0
103098,35,2.0,4.0,2.0
103099,35,2.0,2.0,2.0
103101,35,2.0,4.0,2.0
103107,35,4.0,4.0,4.0
103108,35,4.0,4.0,4.0
103110,35,2.0,4.0,4.0
103111,35,2.0,4.0,4.0
103112,35,2.0,4.0,2.0
103113,35,2.0,4.0,4.0
103114,35,2.0,2.0,2.0
103116,35,2.0,4.0,4.0
103118,35,2.0,4.0,4.0
103119,35,4.0,4.0,4.0
103120,35,2.0,2.0,4.0
103121,35,4.0,4.0,4.0
103123,35,2.0,4.0,4.0
103125,35,4.0,4.0,2.0
103127,35,2.0,2.0,4.0
103129,35,2.0,4.0,4.0
103130,35,2.0,4.0,4.0
103133,35,4.0,4.0,4.0
103135,35,4.0,4.0,4.0
103137,35,2.0,4.0,4.0
103138,35,2.0,4.0,2.0
103139,35,4.0,4.0,4.0
103140,35,2.0,2.0,2.0
103142,35,4.0,4.0,4.0
103143,35,2.0,2.0,4.0
103145,35,2.0,4.0,4.0
103149,35,2.0,4.0,4.0
103150,35,2.0,4.0,2.0
103151,35,2.0,4.0,4.0
103153,35,2.0,2.0,4.0
103154,35,2.0,4.0,2.0
103156,35,4.0,4.0,4.0
103157,35,2.0,2.0,4.0
103158,35,4.0,4.0,4.0
103159,35,2.0,4.0,2.0
103161,35,2.0,2.0,2.0
103163,35,4.0,4.0,4.0
103164,35,2.0,2.0,2.0
103165,35,2.0,4.0,4.0
103166,35,2.0,4.0,2.0
103167,35,2.0,2.0,4.0
103169,35,4.0,4.0,4.0
103170,35,2.0,4.0,4.0
103174,35,2.0,2.0,4.0
103175,35,2.0,4.0,4.0
103176,35,2.0,4.0,4.0
103177,35,2.0,4.0,4.0
103178,35,2.0,4.0,4.0
103179,35,4.0,4.0,4.0
103180,35,4.0,4.0,4.0
103181,35,2.0,2.0,4.0
103184,35,2.0,4.0,4.0
103187,35,2.0,2.0,4.0
103193,35,2.0,4.0,4.0
103194,35,2.0,4.0,4.0
103197,35,2.0,2.0,4.0
103201,35,2.0,4.0,2.0
103205,35,2.0,2.0,4.0
103212,35,2.0,4.0,4.0
103214,35,2.0,4.0,4.0
103218,35,2.0,4.0,4.0
103219,35,2.0,4.0,4.0
103220,35,2.0,4.0,4.0
103222,35,4.0,4.0,4.0
103223,35,2.0,4.0,2.0
103226,35,2.0,4.0,4.0
103230,35,2.0,4.0,2.0
103235,35,4.0,4.0,4.0
103236,35,2.0,4.0,2.0
103238,35,2.0,2.0,2.0
103240,35,4.0,4.0,2.0
103241,35,2.0,4.0,2.0
103246,35,2.0,4.0,2.0
103249,35,2.0,4.0,2.0
103252,35,2.0,4.0,2.0
103253,35,2.0,4.0,2.0
103256,35,2.0,2.0,2.0
103257,35,2.0,4.0,2.0
103258,35,4.0,4.0,4.0
103260,35,2.0,4.0,4.0
103261,35,2.0,4.0,4.0
103262,35,2.0,4.0,2.0
103263,35,2.0,4.0,2.0
103264,35,4.0,2.0,2.0
103266,35,2.0,4.0,4.0
103267,35,2.0,4.0,2.0
103274,35,2.0,4.0,2.0
103276,35,4.0,4.0,2.0
103277,35,4.0,4.0,2.0
103278,35,2.0,2.0,2.0
103279,35,2.0,2.0,2.0
103280,35,2.0,2.0,2.0
103281,35,2.0,4.0,4.0
103282,35,2.0,2.0,2.0
103283,35,2.0,2.0,2.0
103284,35,4.0,4.0,2.0
103285,35,2.0,2.0,2.0
103286,35,2.0,2.0,2.0
103287,35,2.0,4.0,2.0
103288,35,2.0,2.0,2.0
103289,35,2.0,2.0,2.0
103294,35,2.0,4.0,2.0
103300,35,4.0,4.0,2.0
103301,35,4.0,4.0,2.0
103302,35,2.0,2.0,2.0
103303,35,2.0,2.0,2.0
103304,35,2.0,2.0,2.0
103307,35,2.0,2.0,2.0
103308,35,2.0,4.0,2.0
103309,35,2.0,2.0,2.0
103310,35,4.0,4.0,2.0
103311,35,4.0,4.0,2.0
103312,35,2.0,2.0,2.0
103315,35,2.0,2.0,2.0
103317,35,2.0,2.0,2.0
103321,35,2.0,2.0,2.0
103322,35,2.0,4.0,2.0
103323,35,4.0,4.0,2.0
103329,35,4.0,4.0,4.0
103330,35,2.0,2.0,2.0
103332,35,2.0,4.0,2.0
103333,35,2.0,4.0,2.0
103334,35,2.0,4.0,2.0
103339,35,2.0,4.0,2.0
103340,35,2.0,4.0,2.0
103341,35,2.0,2.0,2.0
103342,35,2.0,4.0,4.0
103344,35,2.0,2.0,2.0
103351,35,2.0,4.0,2.0
103352,35,2.0,4.0,2.0
103353,35,2.0,2.0,2.0
103354,35,2.0,4.0,2.0
103355,35,2.0,2.0,2.0
103356,35,2.0,4.0,2.0
103357,35,2.0,4.0,2.0
103358,35,2.0,4.0,2.0
103360,35,2.0,4.0,2.0
103362,35,2.0,4.0,2.0
103363,35,2.0,2.0,2.0
103364,35,2.0,2.0,2.0
103365,35,2.0,2.0,2.0
103366,35,2.0,2.0,2.0
103367,35,4.0,4.0,4.0
103369,35,4.0,4.0,4.0
103370,35,4.0,4.0,4.0
103371,35,4.0,4.0,4.0
103374,35,2.0,4.0,2.0
103375,35,2.0,4.0,2.0
103378,35,4.0,4.0,4.0
103380,35,4.0,4.0,4.0
103382,35,2.0,2.0,2.0
103383,35,2.0,2.0,2.0
103384,35,2.0,4.0,2.0
103385,35,2.0,4.0,2.0
103389,35,2.0,4.0,2.0
103390,35,4.0,4.0,4.0
103391,35,4.0,4.0,4.0
103392,35,2.0,2.0,2.0
103393,35,2.0,2.0,2.0
103394,35,2.0,2.0,2.0
103395,35,2.0,4.0,2.0
103396,35,2.0,2.0,2.0
103397,35,4.0,4.0,4.0
103398,35,2.0,4.0,2.0
103399,35,4.0,4.0,2.0
103400,35,2.0,4.0,2.0
103402,35,2.0,4.0,2.0
103403,35,4.0,4.0,4.0
103404,35,2.0,2.0,2.0
103405,35,4.0,4.0,4.0
103407,35,2.0,4.0,2.0
103408,35,2.0,2.0,2.0
103409,35,2.0,2.0,2.0
103411,35,4.0,4.0,4.0
103414,35,2.0,4.0,2.0
103418,35,2.0,2.0,2.0
103421,35,4.0,4.0,4.0
103422,35,2.0,2.0,4.0
103423,35,2.0,2.0,2.0
103424,35,2.0,2.0,2.0
103425,35,4.0,4.0,4.0
103427,35,2.0,4.0,2.0
103428,35,2.0,4.0,2.0
103430,35,2.0,4.0,2.0
103431,35,2.0,2.0,4.0
103433,35,2.0,4.0,4.0
103434,35,2.0,4.0,2.0
103435,35,2.0,4.0,4.0
103438,35,2.0,4.0,2.0
103439,35,2.0,4.0,2.0
103440,35,2.0,2.0,4.0
103441,35,4.0,2.0,4.0
103442,35,2.0,4.0,2.0
103444,35,2.0,4.0,4.0
103446,35,4.0,4.0,4.0
103449,35,2.0,4.0,2.0
103450,35,2.0,4.0,2.0
103451,35,2.0,4.0,2.0
103453,35,2.0,4.0,2.0
103455,35,2.0,2.0,4.0
103456,35,2.0,2.0,2.0
103457,35,2.0,4.0,2.0
103460,35,2.0,2.0,4.0
103462,35,4.0,2.0,4.0
103463,35,4.0,4.0,4.0
103466,35,4.0,4.0,4.0
103467,35,2.0,4.0,4.0
103468,35,2.0,4.0,4.0
103469,35,4.0,4.0,4.0
103472,35,4.0,4.0,4.0
103473,35,2.0,4.0,4.0
103474,35,4.0,4.0,4.0
103475,35,2.0,4.0,2.0
103477,35,2.0,2.0,4.0
103478,35,2.0,2.0,2.0
103479,35,2.0,2.0,2.0
103480,35,2.0,4.0,2.0
103481,35,2.0,4.0,2.0
103482,35,2.0,2.0,2.0
103483,35,2.0,4.0,2.0
103484,35,2.0,2.0,2.0
103485,35,2.0,4.0,2.0
103486,35,2.0,2.0,2.0
103487,35,4.0,4.0,4.0
103488,35,4.0,4.0,4.0
103489,35,2.0,2.0,2.0
103491,35,4.0,4.0,4.0
103492,35,2.0,2.0,2.0
103493,35,2.0,2.0,2.0
103494,35,2.0,4.0,2.0
103495,35,4.0,4.0,4.0
103496,35,2.0,2.0,2.0
103497,35,2.0,4.0,2.0
103499,35,2.0,4.0,2.0
103500,35,4.0,4.0,4.0
103501,35,2.0,4.0,2.0
103502,35,2.0,2.0,2.0
103503,35,2.0,2.0,2.0
103504,35,2.0,4.0,2.0
103506,35,2.0,4.0,2.0
103507,35,2.0,2.0,2.0
103508,35,2.0,2.0,2.0
103509,35,2.0,4.0,2.0
103511,35,2.0,4.0,2.0
103513,35,2.0,4.0,2.0
103514,35,2.0,2.0,2.0
103515,35,2.0,4.0,2.0
103516,35,2.0,4.0,2.0
103517,35,2.0,2.0,2.0
103518,35,2.0,4.0,2.0
103519,35,2.0,2.0,2.0
103520,35,2.0,4.0,2.0
103522,35,2.0,2.0,4.0
103523,35,2.0,2.0,4.0
103526,35,4.0,4.0,4.0
103528,35,2.0,4.0,4.0
103530,35,2.0,2.0,4.0
103533,35,2.0,4.0,4.0
103534,35,2.0,4.0,4.0
103536,35,2.0,2.0,4.0
103537,35,2.0,4.0,4.0
103539,35,2.0,4.0,4.0
103541,35,2.0,4.0,4.0
103542,35,2.0,4.0,4.0
103544,35,2.0,2.0,4.0
103545,35,2.0,2.0,4.0
103546,35,2.0,2.0,4.0
103548,35,2.0,2.0,4.0
103549,35,2.0,4.0,4.0
103550,35,2.0,4.0,4.0
103551,35,2.0,4.0,4.0
103552,35,4.0,4.0,4.0
103553,35,2.0,2.0,4.0
103555,35,2.0,2.0,2.0
103557,35,2.0,4.0,4.0
103558,35,2.0,4.0,4.0
103559,35,2.0,4.0,4.0
103560,35,2.0,4.0,4.0
103562,35,2.0,4.0,4.0
103563,35,2.0,2.0,2.0
103565,35,2.0,2.0,4.0
103569,35,4.0,4.0,4.0
103570,35,2.0,2.0,2.0
103571,35,2.0,4.0,4.0
103572,35,2.0,2.0,4.0
103573,35,4.0,4.0,4.0
103574,35,2.0,2.0,2.0
103578,35,2.0,4.0,2.0
103584,35,2.0,4.0,2.0
103586,35,2.0,4.0,4.0
103588,35,2.0,4.0,2.0
103595,35,4.0,4.0,4.0
103596,35,4.0,2.0,2.0
103597,35,2.0,2.0,2.0
103600,35,2.0,4.0,4.0
103601,35,4.0,4.0,4.0
103602,35,2.0,2.0,4.0
103603,35,2.0,2.0,2.0
103604,35,2.0,2.0,2.0
103605,35,2.0,4.0,2.0
103606,35,2.0,4.0,4.0
103609,35,4.0,4.0,4.0
103610,35,2.0,4.0,2.0
103611,35,2.0,2.0,2.0
103612,35,2.0,2.0,2.0
103613,35,2.0,2.0,2.0
103614,35,2.0,4.0,2.0
103615,35,4.0,4.0,4.0
103616,35,2.0,2.0,2.0
103617,35,4.0,4.0,4.0
