,UF,ACESSO_CEL,ACESSO_TABL,TEM_3G
102029,35,2.0,4.0,2.0
102030,35,2.0,4.0,2.0
102036,35,2.0,4.0,2.0
102041,35,2.0,4.0,2.0
102043,35,2.0,4.0,2.0
102044,35,2.0,4.0,2.0
102046,35,2.0,4.0,2.0
102049,35,2.0,4.0,4.0
102051,35,2.0,4.0,2.0
102052,35,2.0,4.0,2.0
102053,35,2.0,4.0,2.0
102054,35,2.0,4.0,2.0
102055,35,4.0,4.0,4.0
102057,35,2.0,2.0,2.0
102058,35,2.0,4.0,4.0
102059,35,2.0,2.0,2.0
102060,35,2.0,2.0,4.0
102061,35,2.0,2.0,4.0
102062,35,2.0,4.0,4.0
102064,35,2.0,4.0,4.0
102065,35,2.0,4.0,4.0
102066,35,2.0,4.0,4.0
102067,35,4.0,4.0,4.0
102069,35,2.0,4.0,2.0
102070,35,2.0,2.0,2.0
102073,35,2.0,4.0,4.0
102075,35,2.0,2.0,2.0
102077,35,4.0,4.0,2.0
102079,35,2.0,4.0,2.0
102080,35,2.0,4.0,2.0
102082,35,2.0,4.0,4.0
102083,35,2.0,4.0,4.0
102085,35,2.0,4.0,2.0
102089,35,2.0,4.0,2.0
102094,35,2.0,4.0,2.0
102095,35,2.0,4.0,2.0
102096,35,2.0,4.0,2.0
102100,35,2.0,2.0,2.0
102102,35,2.0,4.0,2.0
102103,35,2.0,4.0,2.0
102104,35,2.0,2.0,2.0
102105,35,2.0,2.0,2.0
102106,35,2.0,2.0,2.0
102108,35,2.0,2.0,2.0
102109,35,2.0,4.0,2.0
102110,35,2.0,2.0,4.0
102111,35,2.0,2.0,2.0
102112,35,2.0,4.0,2.0
102113,35,2.0,2.0,2.0
102115,35,2.0,2.0,2.0
102116,35,2.0,2.0,2.0
102119,35,2.0,2.0,2.0
102120,35,2.0,4.0,2.0
102121,35,2.0,2.0,2.0
102123,35,4.0,4.0,4.0
102126,35,2.0,2.0,2.0
102129,35,2.0,2.0,2.0
102134,35,2.0,4.0,2.0
102136,35,2.0,4.0,2.0
102138,35,2.0,4.0,2.0
102140,35,2.0,2.0,4.0
102141,35,2.0,2.0,4.0
102142,35,2.0,4.0,4.0
102143,35,2.0,4.0,2.0
102144,35,2.0,4.0,4.0
102146,35,2.0,4.0,2.0
102147,35,2.0,4.0,2.0
102148,35,2.0,4.0,2.0
102149,35,2.0,4.0,4.0
102151,35,2.0,2.0,2.0
102152,35,2.0,2.0,2.0
102154,35,2.0,4.0,4.0
102155,35,2.0,2.0,4.0
102156,35,2.0,4.0,2.0
102159,35,2.0,4.0,4.0
102160,35,2.0,2.0,2.0
102162,35,2.0,2.0,2.0
102168,35,2.0,4.0,2.0
102169,35,2.0,4.0,2.0
102170,35,2.0,4.0,4.0
102172,35,4.0,4.0,4.0
102173,35,2.0,2.0,2.0
102175,35,2.0,4.0,2.0
102177,35,2.0,4.0,2.0
102179,35,4.0,4.0,4.0
102180,35,2.0,4.0,2.0
102181,35,2.0,4.0,2.0
102182,35,2.0,4.0,2.0
102183,35,4.0,2.0,4.0
102184,35,2.0,2.0,2.0
102187,35,2.0,4.0,2.0
102188,35,2.0,4.0,2.0
102189,35,2.0,4.0,4.0
102192,35,2.0,2.0,2.0
102193,35,4.0,4.0,4.0
102197,35,2.0,4.0,2.0
102200,35,2.0,2.0,2.0
102201,35,2.0,4.0,2.0
102204,35,2.0,4.0,2.0
102205,35,4.0,4.0,4.0
102206,35,2.0,4.0,2.0
102209,35,2.0,4.0,2.0
102211,35,2.0,4.0,2.0
102212,35,2.0,4.0,2.0
102213,35,2.0,2.0,2.0
102218,35,2.0,4.0,2.0
102219,35,4.0,4.0,4.0
102220,35,2.0,4.0,4.0
102221,35,2.0,4.0,4.0
102223,35,2.0,2.0,2.0
102225,35,2.0,4.0,2.0
102226,35,2.0,4.0,2.0
102230,35,2.0,2.0,2.0
102232,35,2.0,4.0,2.0
102233,35,2.0,4.0,2.0
102234,35,2.0,4.0,2.0
102235,35,2.0,4.0,4.0
102236,35,2.0,4.0,4.0
102238,35,2.0,4.0,2.0
102239,35,2.0,4.0,4.0
102240,35,2.0,4.0,2.0
102241,35,2.0,4.0,4.0
102242,35,2.0,4.0,2.0
102243,35,4.0,2.0,4.0
102244,35,2.0,4.0,4.0
102245,35,2.0,4.0,2.0
102246,35,2.0,2.0,2.0
102247,35,2.0,4.0,2.0
102248,35,2.0,4.0,2.0
102249,35,2.0,4.0,2.0
102250,35,2.0,4.0,2.0
102252,35,2.0,2.0,4.0
102253,35,2.0,2.0,4.0
102254,35,2.0,4.0,2.0
102257,35,2.0,2.0,2.0
102262,35,2.0,4.0,2.0
102263,35,2.0,4.0,2.0
102264,35,2.0,4.0,2.0
102265,35,2.0,4.0,4.0
102266,35,2.0,4.0,2.0
102267,35,2.0,4.0,2.0
102270,35,2.0,4.0,4.0
102271,35,2.0,4.0,4.0
102272,35,2.0,4.0,2.0
102275,35,2.0,4.0,2.0
102276,35,2.0,4.0,2.0
102277,35,2.0,4.0,4.0
102280,35,2.0,4.0,2.0
102281,35,4.0,4.0,4.0
102282,35,2.0,4.0,2.0
102283,35,2.0,2.0,4.0
102285,35,4.0,4.0,4.0
102286,35,4.0,4.0,4.0
102287,35,2.0,4.0,4.0
102288,35,2.0,4.0,4.0
102289,35,2.0,4.0,4.0
102290,35,2.0,2.0,2.0
102293,35,2.0,4.0,2.0
102294,35,2.0,4.0,2.0
102295,35,2.0,2.0,4.0
102296,35,2.0,4.0,4.0
102297,35,2.0,2.0,4.0
102298,35,2.0,4.0,2.0
102299,35,4.0,4.0,2.0
102300,35,2.0,4.0,2.0
102305,35,2.0,2.0,2.0
102306,35,2.0,4.0,2.0
102308,35,2.0,4.0,2.0
102310,35,2.0,2.0,2.0
102315,35,2.0,4.0,4.0
102319,35,2.0,4.0,4.0
102320,35,2.0,4.0,4.0
102324,35,2.0,4.0,2.0
102326,35,2.0,2.0,4.0
102328,35,2.0,2.0,4.0
102330,35,2.0,4.0,2.0
102331,35,2.0,4.0,2.0
102333,35,2.0,4.0,2.0
102334,35,2.0,4.0,2.0
102335,35,4.0,2.0,4.0
102336,35,2.0,2.0,2.0
102337,35,2.0,4.0,4.0
102338,35,2.0,4.0,2.0
102341,35,2.0,4.0,4.0
102344,35,2.0,2.0,4.0
102346,35,2.0,2.0,2.0
102347,35,4.0,4.0,4.0
102349,35,2.0,4.0,4.0
102350,35,2.0,2.0,4.0
102351,35,2.0,4.0,4.0
102352,35,4.0,4.0,4.0
102354,35,4.0,4.0,4.0
102358,35,2.0,4.0,4.0
102359,35,2.0,4.0,4.0
102361,35,2.0,4.0,4.0
102362,35,2.0,2.0,2.0
102363,35,2.0,2.0,4.0
102367,35,2.0,4.0,4.0
102370,35,2.0,4.0,4.0
102372,35,4.0,4.0,2.0
102373,35,2.0,2.0,4.0
102377,35,2.0,4.0,4.0
102378,35,2.0,4.0,4.0
102379,35,4.0,4.0,4.0
102382,35,2.0,4.0,4.0
102383,35,4.0,4.0,4.0
102385,35,2.0,4.0,2.0
102386,35,2.0,4.0,2.0
102388,35,2.0,4.0,2.0
102389,35,2.0,4.0,4.0
102392,35,2.0,2.0,4.0
102393,35,2.0,4.0,4.0
102394,35,2.0,4.0,2.0
102395,35,2.0,2.0,4.0
102397,35,2.0,4.0,2.0
102398,35,4.0,4.0,2.0
102400,35,4.0,4.0,4.0
102401,35,2.0,2.0,2.0
102402,35,4.0,4.0,4.0
102405,35,4.0,4.0,4.0
102407,35,2.0,4.0,4.0
102408,35,2.0,4.0,4.0
102409,35,4.0,2.0,4.0
102411,35,2.0,4.0,2.0
102415,35,2.0,2.0,2.0
102416,35,2.0,4.0,2.0
102419,35,2.0,4.0,2.0
102420,35,2.0,2.0,2.0
102421,35,2.0,2.0,2.0
102422,35,2.0,4.0,2.0
102426,35,2.0,4.0,2.0
102429,35,2.0,4.0,2.0
102430,35,2.0,4.0,2.0
102432,35,2.0,2.0,2.0
102436,35,2.0,4.0,2.0
102438,35,2.0,4.0,4.0
102443,35,2.0,4.0,2.0
102444,35,2.0,4.0,2.0
102445,35,2.0,4.0,4.0
102448,35,2.0,4.0,2.0
102449,35,2.0,2.0,2.0
102453,35,2.0,4.0,2.0
102454,35,2.0,4.0,2.0
102456,35,2.0,4.0,2.0
102458,35,2.0,4.0,2.0
102461,35,2.0,4.0,2.0
102463,35,2.0,4.0,2.0
102466,35,2.0,4.0,2.0
102470,35,2.0,4.0,2.0
102471,35,2.0,4.0,2.0
102472,35,2.0,4.0,2.0
102475,35,2.0,4.0,2.0
102477,35,2.0,4.0,2.0
102478,35,2.0,4.0,2.0
102479,35,2.0,4.0,2.0
102480,35,2.0,4.0,2.0
102481,35,2.0,4.0,2.0
102482,35,2.0,4.0,2.0
102483,35,2.0,4.0,4.0
102484,35,2.0,4.0,2.0
102486,35,2.0,4.0,2.0
102487,35,2.0,2.0,2.0
102489,35,2.0,4.0,2.0
102492,35,2.0,4.0,2.0
102493,35,2.0,2.0,2.0
102496,35,2.0,2.0,2.0
102499,35,2.0,4.0,2.0
102502,35,2.0,2.0,2.0
102503,35,2.0,4.0,2.0
102505,35,4.0,4.0,4.0
102507,35,2.0,2.0,2.0
102510,35,2.0,4.0,2.0
102512,35,4.0,2.0,4.0
102513,35,2.0,4.0,2.0
102514,35,2.0,4.0,2.0
102516,35,4.0,4.0,4.0
102519,35,2.0,2.0,4.0
102520,35,2.0,4.0,2.0
102521,35,2.0,4.0,2.0
102522,35,2.0,4.0,2.0
102524,35,2.0,4.0,4.0
102525,35,2.0,4.0,2.0
102529,35,2.0,4.0,2.0
102531,35,2.0,4.0,2.0
102535,35,2.0,4.0,4.0
102538,35,2.0,2.0,2.0
102539,35,2.0,4.0,2.0
102540,35,4.0,4.0,4.0
102542,35,2.0,4.0,2.0
102543,35,2.0,4.0,2.0
102546,35,2.0,2.0,2.0
102553,35,2.0,4.0,2.0
102558,35,4.0,4.0,2.0
102562,35,2.0,4.0,2.0
102564,35,4.0,4.0,4.0
102565,35,2.0,4.0,2.0
102566,35,2.0,4.0,2.0
102567,35,2.0,4.0,2.0
102569,35,2.0,4.0,2.0
102571,35,2.0,4.0,4.0
102573,35,2.0,4.0,2.0
102574,35,2.0,4.0,4.0
102576,35,2.0,4.0,2.0
102579,35,2.0,4.0,4.0
102580,35,2.0,4.0,4.0
102581,35,4.0,4.0,4.0
102583,35,2.0,4.0,2.0
102585,35,2.0,2.0,4.0
102588,35,2.0,2.0,2.0
102589,35,2.0,4.0,2.0
102593,35,2.0,4.0,2.0
102595,35,2.0,4.0,2.0
102597,35,4.0,2.0,2.0
102599,35,4.0,2.0,2.0
102602,35,2.0,4.0,2.0
102607,35,2.0,2.0,2.0
102609,35,2.0,4.0,2.0
102610,35,2.0,4.0,2.0
102612,35,2.0,4.0,2.0
102614,35,2.0,4.0,2.0
102616,35,2.0,2.0,2.0
102623,35,4.0,4.0,4.0
102624,35,4.0,4.0,4.0
102625,35,2.0,4.0,2.0
102626,35,2.0,4.0,2.0
102631,35,2.0,4.0,2.0
102633,35,4.0,4.0,4.0
102635,35,4.0,4.0,4.0
102639,35,2.0,4.0,2.0
102641,35,2.0,4.0,2.0
102642,35,4.0,4.0,4.0
102643,35,2.0,4.0,2.0
102644,35,4.0,4.0,4.0
102645,35,4.0,4.0,4.0
102655,35,2.0,4.0,2.0
102660,35,2.0,4.0,2.0
102661,35,2.0,4.0,2.0
102666,35,4.0,4.0,4.0
102669,35,2.0,2.0,2.0
102670,35,2.0,4.0,2.0
102677,35,2.0,4.0,4.0
102679,35,2.0,4.0,2.0
102682,35,2.0,2.0,2.0
102683,35,2.0,2.0,2.0
102684,35,2.0,4.0,2.0
102685,35,2.0,2.0,2.0
102686,35,2.0,4.0,4.0
102688,35,2.0,4.0,2.0
102690,35,2.0,2.0,2.0
102691,35,2.0,4.0,2.0
102693,35,2.0,4.0,2.0
102695,35,2.0,2.0,2.0
102699,35,2.0,4.0,2.0
102700,35,4.0,4.0,4.0
102701,35,2.0,2.0,2.0
102702,35,2.0,2.0,2.0
102704,35,2.0,2.0,2.0
102705,35,2.0,4.0,2.0
102707,35,2.0,4.0,2.0
102708,35,2.0,2.0,2.0
102709,35,2.0,2.0,2.0
102710,35,2.0,2.0,2.0
102711,35,2.0,4.0,2.0
102713,35,2.0,4.0,4.0
102714,35,2.0,4.0,2.0
102715,35,2.0,2.0,2.0
102718,35,2.0,4.0,2.0
102720,35,2.0,2.0,2.0
102722,35,2.0,4.0,2.0
102723,35,2.0,4.0,2.0
102724,35,2.0,2.0,2.0
102729,35,2.0,4.0,2.0
102730,35,2.0,2.0,2.0
102732,35,2.0,4.0,2.0
102734,35,2.0,2.0,2.0
102735,35,2.0,2.0,4.0
102737,35,2.0,4.0,2.0
102738,35,2.0,2.0,4.0
102739,35,2.0,4.0,4.0
102741,35,2.0,4.0,2.0
102743,35,2.0,4.0,2.0
102746,35,2.0,2.0,4.0
102747,35,2.0,4.0,2.0
102748,35,2.0,4.0,4.0
102749,35,2.0,2.0,2.0
102750,35,4.0,4.0,4.0
102751,35,2.0,2.0,4.0
102752,35,2.0,4.0,2.0
102753,35,4.0,4.0,4.0
102754,35,2.0,2.0,2.0
102755,35,2.0,4.0,2.0
102756,35,2.0,4.0,2.0
102757,35,2.0,4.0,2.0
102758,35,2.0,2.0,2.0
102759,35,2.0,4.0,2.0
102761,35,2.0,4.0,2.0
102762,35,2.0,2.0,4.0
102763,35,2.0,4.0,4.0
102764,35,2.0,2.0,2.0
102765,35,2.0,4.0,4.0
102766,35,2.0,4.0,2.0
102767,35,2.0,2.0,4.0
102768,35,2.0,2.0,4.0
102769,35,2.0,4.0,4.0
102770,35,2.0,4.0,4.0
102773,35,4.0,4.0,4.0
102774,35,2.0,2.0,4.0
102775,35,2.0,2.0,2.0
102778,35,2.0,4.0,2.0
102781,35,2.0,4.0,2.0
102782,35,4.0,4.0,4.0
102784,35,2.0,2.0,4.0
102785,35,2.0,2.0,2.0
102786,35,2.0,4.0,4.0
102787,35,2.0,4.0,2.0
102788,35,2.0,4.0,2.0
102791,35,2.0,4.0,2.0
102792,35,2.0,4.0,4.0
102793,35,2.0,4.0,2.0
102794,35,2.0,2.0,2.0
102795,35,2.0,4.0,2.0
102796,35,2.0,2.0,2.0
102797,35,2.0,4.0,2.0
102799,35,2.0,2.0,2.0
102801,35,4.0,4.0,4.0
102803,35,4.0,4.0,4.0
102804,35,4.0,4.0,4.0
102805,35,2.0,4.0,2.0
102806,35,2.0,2.0,2.0
102807,35,4.0,4.0,4.0
102808,35,2.0,4.0,2.0
102810,35,4.0,4.0,4.0
102812,35,2.0,2.0,2.0
102813,35,4.0,4.0,4.0
102814,35,2.0,4.0,2.0
102815,35,2.0,4.0,2.0
102816,35,2.0,4.0,2.0
102818,35,4.0,4.0,4.0
102820,35,4.0,4.0,4.0
102821,35,2.0,4.0,2.0
102822,35,4.0,4.0,2.0
102823,35,2.0,2.0,2.0
102824,35,4.0,4.0,4.0
102826,35,2.0,2.0,2.0
102828,35,2.0,2.0,2.0
102830,35,2.0,4.0,2.0
102834,35,2.0,2.0,2.0
102835,35,2.0,4.0,2.0
102836,35,2.0,2.0,2.0
102837,35,2.0,2.0,2.0
102839,35,2.0,4.0,2.0
102840,35,2.0,2.0,2.0
102841,35,2.0,2.0,2.0
102842,35,4.0,4.0,4.0
102843,35,2.0,2.0,2.0
102844,35,2.0,2.0,4.0
102845,35,2.0,2.0,2.0
102846,35,2.0,2.0,2.0
102847,35,2.0,2.0,4.0
102848,35,2.0,2.0,2.0
102849,35,2.0,4.0,2.0
102850,35,2.0,4.0,2.0
102851,35,2.0,4.0,4.0
102852,35,2.0,2.0,2.0
102853,35,2.0,2.0,2.0
102854,35,2.0,2.0,2.0
102855,35,2.0,4.0,4.0
102859,35,2.0,2.0,2.0
102860,35,2.0,2.0,2.0
102861,35,2.0,2.0,2.0
102863,35,2.0,4.0,2.0
102864,35,4.0,4.0,4.0
102865,35,2.0,4.0,2.0
102866,35,2.0,4.0,4.0
102869,35,2.0,4.0,2.0
102870,35,2.0,2.0,2.0
102871,35,2.0,4.0,2.0
102872,35,4.0,4.0,4.0
102873,35,4.0,4.0,4.0
102874,35,2.0,4.0,2.0
102875,35,2.0,4.0,2.0
102877,35,2.0,4.0,2.0
102878,35,2.0,4.0,4.0
102879,35,2.0,4.0,2.0
102881,35,2.0,4.0,2.0
102883,35,2.0,4.0,2.0
102884,35,2.0,4.0,4.0
102885,35,2.0,4.0,2.0
102887,35,2.0,4.0,2.0
102891,35,2.0,4.0,4.0
102893,35,2.0,2.0,4.0
102899,35,2.0,4.0,4.0
102900,35,2.0,4.0,2.0
102901,35,2.0,2.0,2.0
102902,35,2.0,4.0,4.0
102903,35,2.0,2.0,4.0
102904,35,2.0,2.0,2.0
102906,35,2.0,2.0,2.0
102907,35,2.0,4.0,4.0
102909,35,2.0,2.0,2.0
102910,35,2.0,2.0,2.0
102911,35,2.0,2.0,4.0
102912,35,2.0,4.0,2.0
102913,35,2.0,4.0,2.0
102914,35,2.0,4.0,2.0
102915,35,2.0,2.0,2.0
102916,35,2.0,2.0,2.0
102917,35,2.0,4.0,2.0
102919,35,2.0,4.0,2.0
102920,35,2.0,4.0,2.0
102921,35,2.0,4.0,2.0
102922,35,2.0,4.0,2.0
102924,35,2.0,4.0,2.0
102925,35,2.0,4.0,2.0
102926,35,2.0,4.0,2.0
102927,35,2.0,4.0,2.0
102929,35,2.0,4.0,2.0
102930,35,2.0,4.0,2.0
102931,35,2.0,2.0,2.0
102932,35,2.0,2.0,2.0
102933,35,2.0,2.0,4.0
102934,35,2.0,4.0,2.0
102935,35,2.0,2.0,2.0
102938,35,2.0,4.0,2.0
102939,35,4.0,4.0,4.0
102940,35,2.0,4.0,2.0
102943,35,2.0,4.0,2.0
102944,35,2.0,2.0,2.0
102945,35,2.0,4.0,2.0
102950,35,2.0,4.0,4.0
102951,35,2.0,4.0,2.0
102952,35,2.0,4.0,4.0
102953,35,2.0,2.0,4.0
102956,35,2.0,2.0,2.0
102957,35,2.0,2.0,2.0
102958,35,2.0,4.0,4.0
102959,35,4.0,4.0,4.0
102960,35,2.0,4.0,2.0
102966,35,2.0,4.0,2.0
102970,35,4.0,4.0,2.0
102974,35,2.0,2.0,2.0
102975,35,2.0,4.0,2.0
102977,35,2.0,4.0,2.0
102978,35,2.0,4.0,2.0
102979,35,2.0,2.0,2.0
102980,35,4.0,4.0,2.0
102981,35,2.0,4.0,2.0
102982,35,4.0,4.0,2.0
102983,35,4.0,4.0,4.0
102984,35,2.0,2.0,2.0
102985,35,2.0,2.0,2.0
102987,35,2.0,2.0,2.0
102990,35,2.0,4.0,2.0
102991,35,2.0,4.0,2.0
102992,35,2.0,4.0,2.0
102994,35,2.0,4.0,2.0
102996,35,2.0,2.0,2.0
102997,35,2.0,4.0,2.0
102999,35,4.0,4.0,4.0
103001,35,2.0,4.0,4.0
103002,35,2.0,2.0,2.0
103004,35,2.0,2.0,2.0
103005,35,2.0,4.0,4.0
103006,35,2.0,4.0,4.0
103007,35,4.0,4.0,4.0
103008,35,4.0,4.0,4.0
103009,35,4.0,4.0,4.0
103010,35,2.0,4.0,2.0
103012,35,2.0,2.0,2.0
103014,35,2.0,2.0,2.0
103015,35,2.0,4.0,2.0
103018,35,2.0,4.0,2.0
103019,35,2.0,4.0,2.0
103020,35,2.0,4.0,2.0
103021,35,2.0,4.0,2.0
103022,35,2.0,4.0,2.0
103026,35,2.0,4.0,2.0
103028,35,2.0,2.0,2.0
103029,35,2.0,4.0,2.0
103030,35,2.0,4.0,2.0
103034,35,2.0,4.0,2.0
103035,35,4.0,4.0,4.0
103041,35,2.0,4.0,2.0
103043,35,2.0,4.0,2.0
103045,35,2.0,4.0,2.0
103046,35,2.0,4.0,2.0
103048,35,2.0,2.0,2.0
103049,35,2.0,4.0,2.0
103051,35,2.0,4.0,2.0
103052,35,2.0,4.0,2.0
103054,35,2.0,4.0,2.0
103056,35,4.0,4.0,2.0
103057,35,2.0,4.0,2.0
103058,35,4.0,4.0,2.0
103059,35,2.0,4.0,2.0
103065,35,2.0,4.0,2.0
103067,35,2.0,2.0,2.0
103068,35,4.0,4.0,2.0
103070,35,2.0,4.0,4.0
103071,35,2.0,4.0,4.0
103074,35,2.0,4.0,4.0
103076,35,2.0,4.0,2.0
103077,35,4.0,4.0,4.0
103079,35,2.0,4.0,4.0
103081,35,4.0,2.0,4.0
103082,35,4.0,4.0,4.0
103085,35,2.0,4.0,4.0
103088,35,2.0,4.0,4.0
103092,35,4.0,4.0,4.0
103093,35,2.0,4.0,4.0
103100,35,2.0,4.0,4.0
103101,35,2.0,4.0,2.0
103102,35,2.0,4.0,2.0
103103,35,2.0,4.0,2.0
103104,35,2.0,4.0,2.0
103107,35,2.0,2.0,2.0
103108,35,2.0,4.0,2.0
103109,35,2.0,2.0,2.0
103110,35,2.0,4.0,2.0
103111,35,2.0,4.0,4.0
103113,35,2.0,4.0,2.0
103115,35,4.0,4.0,4.0
103117,35,2.0,2.0,2.0
103119,35,2.0,4.0,2.0
103121,35,2.0,4.0,2.0
103125,35,2.0,2.0,2.0
103126,35,2.0,4.0,2.0
103127,35,2.0,2.0,2.0
103128,35,2.0,2.0,2.0
103130,35,2.0,4.0,2.0
103131,35,2.0,4.0,2.0
103135,35,2.0,4.0,2.0
103137,35,2.0,4.0,2.0
103139,35,2.0,2.0,2.0
103142,35,2.0,4.0,2.0
103145,35,2.0,4.0,2.0
103147,35,2.0,4.0,2.0
103150,35,2.0,2.0,2.0
103151,35,2.0,4.0,2.0
103152,35,2.0,2.0,2.0
103153,35,2.0,2.0,2.0
103154,35,2.0,4.0,2.0
103155,35,2.0,2.0,2.0
103157,35,2.0,2.0,2.0
103158,35,2.0,4.0,2.0
103159,35,2.0,4.0,2.0
103160,35,2.0,2.0,2.0
103161,35,2.0,2.0,2.0
103163,35,2.0,2.0,2.0
103164,35,2.0,4.0,2.0
103165,35,2.0,2.0,2.0
103167,35,2.0,4.0,2.0
103170,35,2.0,2.0,2.0
103172,35,2.0,4.0,2.0
103174,35,2.0,4.0,2.0
103175,35,2.0,2.0,2.0
103176,35,2.0,4.0,2.0
103177,35,2.0,2.0,2.0
103178,35,2.0,2.0,2.0
103179,35,2.0,2.0,2.0
103180,35,2.0,2.0,2.0
103181,35,2.0,4.0,2.0
103183,35,2.0,4.0,2.0
103184,35,4.0,4.0,2.0
103185,35,2.0,4.0,2.0
103186,35,4.0,4.0,2.0
103187,35,2.0,4.0,2.0
103188,35,2.0,4.0,2.0
103189,35,2.0,4.0,2.0
103190,35,2.0,2.0,2.0
103191,35,2.0,2.0,2.0
103194,35,2.0,2.0,2.0
103195,35,2.0,4.0,2.0
103196,35,4.0,2.0,2.0
103198,35,2.0,4.0,2.0
103199,35,2.0,2.0,2.0
103200,35,2.0,4.0,2.0
103201,35,2.0,2.0,2.0
103202,35,2.0,4.0,2.0
103205,35,2.0,4.0,2.0
103208,35,2.0,4.0,2.0
103209,35,2.0,4.0,2.0
103212,35,2.0,4.0,2.0
103214,35,2.0,4.0,2.0
103215,35,2.0,4.0,2.0
103217,35,2.0,4.0,2.0
103218,35,2.0,2.0,2.0
103220,35,2.0,4.0,2.0
103221,35,2.0,2.0,2.0
103222,35,2.0,4.0,2.0
103223,35,4.0,4.0,4.0
103224,35,2.0,2.0,2.0
103225,35,2.0,4.0,2.0
103226,35,2.0,4.0,2.0
103227,35,2.0,2.0,2.0
103228,35,2.0,2.0,2.0
103229,35,2.0,2.0,2.0
103230,35,2.0,4.0,2.0
103232,35,2.0,2.0,2.0
103233,35,2.0,4.0,2.0
103234,35,2.0,2.0,2.0
103235,35,2.0,2.0,2.0
103236,35,2.0,4.0,2.0
103237,35,2.0,2.0,2.0
103238,35,2.0,2.0,2.0
103240,35,2.0,4.0,2.0
103242,35,2.0,4.0,2.0
103243,35,2.0,2.0,2.0
103245,35,4.0,4.0,4.0
103246,35,4.0,4.0,4.0
103247,35,2.0,2.0,2.0
103248,35,2.0,4.0,4.0
103249,35,2.0,4.0,2.0
103250,35,2.0,4.0,2.0
103252,35,4.0,4.0,4.0
103253,35,2.0,4.0,2.0
103254,35,2.0,4.0,2.0
103256,35,2.0,4.0,2.0
103257,35,2.0,4.0,2.0
103258,35,2.0,2.0,2.0
103259,35,4.0,4.0,4.0
103260,35,2.0,4.0,2.0
103262,35,2.0,2.0,2.0
103263,35,2.0,4.0,2.0
103265,35,2.0,4.0,2.0
103266,35,2.0,4.0,2.0
103267,35,2.0,2.0,2.0
103268,35,2.0,2.0,2.0
103269,35,4.0,4.0,2.0
103270,35,2.0,4.0,2.0
103271,35,2.0,4.0,2.0
103272,35,4.0,4.0,2.0
103273,35,2.0,4.0,2.0
103274,35,2.0,4.0,4.0
103275,35,2.0,4.0,2.0
103276,35,4.0,4.0,2.0
103279,35,2.0,4.0,2.0
103280,35,2.0,4.0,2.0
103281,35,4.0,4.0,2.0
103283,35,2.0,4.0,2.0
103284,35,2.0,4.0,4.0
103286,35,2.0,4.0,2.0
103287,35,2.0,4.0,4.0
103289,35,2.0,4.0,4.0
103291,35,2.0,4.0,4.0
103292,35,2.0,4.0,4.0
103293,35,2.0,4.0,4.0
103294,35,2.0,4.0,4.0
103296,35,2.0,4.0,4.0
103297,35,2.0,2.0,4.0
103299,35,2.0,4.0,2.0
103301,35,2.0,4.0,2.0
103303,35,2.0,2.0,2.0
103304,35,2.0,4.0,2.0
103307,35,2.0,4.0,2.0
103309,35,2.0,4.0,2.0
103310,35,2.0,4.0,2.0
103311,35,2.0,4.0,2.0
103312,35,2.0,4.0,2.0
103313,35,2.0,4.0,2.0
103314,35,2.0,4.0,2.0
103315,35,2.0,4.0,2.0
103316,35,2.0,4.0,2.0
103317,35,2.0,4.0,2.0
103318,35,2.0,2.0,2.0
103320,35,2.0,4.0,2.0
103323,35,2.0,4.0,2.0
103325,35,2.0,4.0,4.0
103327,35,2.0,4.0,2.0
103329,35,2.0,4.0,2.0
103331,35,2.0,4.0,4.0
103332,35,2.0,4.0,2.0
103333,35,2.0,4.0,2.0
103334,35,2.0,2.0,4.0
103335,35,2.0,4.0,4.0
103336,35,2.0,4.0,4.0
103338,35,2.0,4.0,2.0
103342,35,4.0,4.0,4.0
103343,35,2.0,4.0,4.0
103344,35,2.0,4.0,2.0
103345,35,2.0,4.0,4.0
103346,35,2.0,2.0,2.0
103347,35,2.0,4.0,2.0
103348,35,2.0,4.0,2.0
103349,35,2.0,4.0,2.0
103352,35,2.0,4.0,2.0
103353,35,2.0,4.0,2.0
103354,35,2.0,4.0,2.0
103355,35,2.0,2.0,2.0
103356,35,2.0,2.0,2.0
103357,35,4.0,4.0,4.0
103358,35,2.0,2.0,2.0
103360,35,2.0,2.0,2.0
103361,35,4.0,4.0,4.0
103362,35,2.0,4.0,2.0
103363,35,2.0,2.0,2.0
103365,35,2.0,4.0,2.0
103367,35,2.0,4.0,2.0
103368,35,2.0,2.0,2.0
103369,35,2.0,4.0,2.0
103370,35,2.0,2.0,2.0
103371,35,2.0,4.0,2.0
103372,35,2.0,2.0,2.0
103373,35,2.0,4.0,2.0
103374,35,2.0,4.0,2.0
103375,35,2.0,4.0,2.0
103376,35,2.0,2.0,2.0
103377,35,2.0,2.0,2.0
103378,35,2.0,2.0,2.0
103379,35,2.0,4.0,2.0
103380,35,2.0,4.0,2.0
103383,35,2.0,2.0,2.0
103384,35,4.0,4.0,4.0
103385,35,2.0,4.0,4.0
103386,35,2.0,2.0,2.0
103387,35,2.0,4.0,2.0
103391,35,2.0,4.0,2.0
103392,35,4.0,4.0,4.0
103393,35,2.0,4.0,2.0
103394,35,2.0,4.0,2.0
103396,35,2.0,4.0,2.0
